id,featur_typ_code,point_id_field,utm_zone,utm_easting,utm_northing,height,length,strsrvy_rchsrvy_id,sitesrvy_id,comments
22632,F,545614,10,564360,6091967,15.0,0,,36274,Barrier to fish - No photo developed.
22633,F,545614,10,564360,6091967,15.0,0,,36274,Barrier to fish.
22635,F,545628,10,564250,6089990,10.0,0,,36279,Aerial estimate of feature measurements
22636,F,752660,10,631492,6012572,3.0,10,,36301,Cheryl below falls.
22638,F,752700,10,633379,6013057,25.0,50,,36337,"STEEP BEDROCK CHUTE, LOCATED AT THE MOUTH OF THIS STREAM AND LIMITS FISH ACCESS"
22639,F,752704,10,633482,6013060,30.0,40,,36339,"FALLS 45PERCENT GRADIENT AT MOUTH, LIMITS FISH ACCESS INTO THIS STREAM"
22643,F,752721,10,634537,6013113,2.0,1,,36349,"BARRIER TO FISH PASSAGE, REACH 1-2 CREATED UPSTREAM OF THIS BARRIER.  NO FISH PRESENT UPSTREAM OF THIS POINT"
22644,F,752723,10,634390,6013154,14.0,10,,36349,"FALLS, LOCATED WITHIN THE NEWLY CREATED REACH 1-2"
22649,F,752792,10,626816,6017840,2.0,5,,36408,GRADIENT BARRIER AT THE MOUTH OF THE STREAM
22653,F,752913,10,624500,6015040,20.0,10,,36521,70% GRADIENT BARRIER ON OTHER SIDE OF ROAD.
22664,F,753349,10,621454,6017815,180.0,80,,36937,"FISH BARRIER LOCATED BETWEEN 3RD AND 4TH REACH, LIMITS FISH ACCESS INTO THIS REACH"
22671,F,753370,10,623880,6016000,30.0,50,,36948,LARGE FALLS WOULD IMPEDE FISH PASSAGE UPSTREAM
22672,F,753372,10,623920,6160100,4.0,20,,36948,"FALLS/CASCADE, MAY BE POSSIBLE ADDITIONAL MIGRATION BARRIER"
22674,F,753383,10,626354,6017190,20.0,20,,36955,"Falls, cascade complex.  Barrier to fish."
22675,F,753389,10,624925,6016967,5.0,3,,36959,"FALLS, MIGRATION BARRIER"
22676,F,753392,10,625600,6014400,4.0,2,,36960,IMPASSABLE BARRIER TO FISH MIGRATION
22677,F,753392,10,625600,6014400,4.0,2,,36960,IMPASSABLE BARRIER TO FISH MIGRATION
22679,F,753404,10,627206,6018810,12.0,20,,36968,FISH ACCESS BARRIER LOCATED AT THE START OF THIS REACH
22680,F,753407,10,626835,6019389,30.0,15,,36969,BARRIER TO FISH MIGRATION.
22686,F,753436,10,636668,6010354,7.0,0,,36988,"FALLS BARRIER TO FISH, NO FISH ABOVE, LOCATED AT THE DOWNSTREAM END OF REACH 4"
22746,F,774333,10,327170,6130170,12.0,,415423,,12 m falls near upper reach break
22747,F,774609,10,332970,6125750,1.3,,,37162, 10M UPSTREAM OF LOWER LIMIT
22750,F,774777,10,328070,6127370,7.0,,,37243,IMPASSIBLE BARRIER
22751,F,774781,10,328370,6127240,20.0,,,37244,BARRIER
22756,F,774861,10,335191,6142015,1.5,,,37279,CASCADE FALLS
22759,F,774877,10,323250,6138250,0.7,,,37284,
22770,F,775889,10,428400,6560000,3.0,2,416009,,series of small waterfalls found in field
22771,F,778117,10,430550,6580150,2.0,,417122,,
22772,F,778357,10,435739,6570957,30.0,,417241,,Fall at stream mouth
22773,F,778663,10,432823,6565150,10.0,,417393,,Falls at outlet of stream
22779,F,794407,10,429342,6582067,5.0,,,37364,fall ~20m u/s of mouth
22782,F,794463,10,430756,6562000,30.0,10,,37389,~15m u/s from Dunedin R.
22785,F,794473,10,430560,6561800,2.5,,,37391,
22786,F,794475,10,430560,6561800,10.0,,,37391,
22791,F,794515,10,430950,6563000,2.0,8,,37407,measurement at low flow
22795,F,794564,10,428970,6583730,2.0,1,,37428,Waterfall 40m u/s of confluence
22799,F,794574,10,428800,6583500,2.0,1,,37429,waterfall
22800,F,794576,10,428800,6583542,2.5,1,,37429,waterfall with log jam
22805,F,794600,10,425940,6578820,6.0,,,37436,250m u/s from start of site
22811,F,794636,10,433943,6575675,7.0,9,,37448,falls @ u/s end of site
22814,F,794662,10,436627,6569122,3.0,,,37458,
22901,F,798853,,,,4.0,5,,37794,Fish migration barrier.
22902,F,798855,,,,4.0,2,,37794,Fish migration barrier.
22903,F,798889,11,426177,5458263,3.5,1,,37795,"Fish barrier, 300m upstream of the road crossing."
22914,F,799840,10,564705,6110580,1.5,,427411,,
22916,F,799844,10,564167,6111081,1.3,,427411,,
22918,F,800268,10,577771,6121665,1.5,,427621,,
22923,F,800522,10,575900,6127416,2.5,,,37806,Barrier to fish
22931,F,800586,10,575489,6119276,1.2,,,37830,"LWD falls, will revert to cascade once log rots.  Located approximately 150m from confluence downstream."
22975,D,805224,10,456719,5985786,,,430139,,This is a Ducks Unlimited Dam at lake.
22980,D,805440,10,449083,5997092,,,430243,,Ducks Unlimited earth dam
23010,D,806682,10,460494,5996843,2.5,60,,38224,Ducks Unlimited dam
23011,D,806688,10,459448,5997033,2.5,200,,38226,Dam constructed by Ducks Unlimited
23013,D,806736,10,456444,5996308,4.0,100,,38248,DU dam to maintain water levels in Webber Lake.
23043,F,822540,11,561089,5551059,1.1,4,,38860,view of falls created by LWD
23045,F,822548,11,558825,5548384,1.0,,,38862,falls over bedrock
23048,F,822564,11,562093,5544763,1.0,,,38867,falls above road crossing
23051,F,822600,11,560200,5558506,3.0,,,38882,falls below site
23055,D,823062,,,,3.0,15,,38886,debris from road
23057,F,823102,11,445585,5487782,15.0,7,,38905,falls possible barrier to fish
23058,F,823112,11,436347,5501974,2.0,1,,38909,falls/upper limit to fish
23061,F,823124,11,453727,5507322,30.0,50,,38912,bedrock falls
23063,F,823130,,,,5.0,2,,38913,at confluence with tributary
23064,F,823144,,,,2.0,2,,38919,falls 100 m upstream from mouth
23065,F,823152,,,,3.0,5,,38922,potential barrier 100m upstream
23068,F,823172,,,,1.5,2,,38929,28 m upstream from road
23072,F,826871,11,612705,5568104,1.5,,,38966,fish barrier
23073,F,826875,11,613658,5566424,8.0,,,38967,Waterfall
23087,F,827070,10,292584,5548136,3.5,,440500,,
23099,F,827468,10,300716,5563273,,,440687,,
23102,F,827494,10,292685,5549606,,,440697,,Seen during helicopter flight.
23103,F,827496,10,292650,5549619,,,440697,,Seen during helicopter flight
23104,F,827498,10,289686,5551930,,,440697,,Seen during helicopter flight
23107,F,827516,10,299600,5562624,,,440703,,
23109,F,827522,10,296733,5562319,15.0,,440705,,
23113,F,827542,10,289375,5554618,6.0,,440711,,Reported to be the upper limit of resident fish in this river.
23116,F,827556,10,287942,5555118,3.5,,440715,,
23117,F,827560,10,292881,5549495,,,440716,,
23120,F,827588,10,297035,5562999,7.0,,440727,,
23121,F,827600,10,290963,5560827,2.0,,440732,,
23122,F,827602,10,291117,5560628,1.5,,440732,,
23125,F,827640,10,292967,5563780,4.0,,440748,,This bedrock falls is a barrier to the upstream migration of fish.
23126,F,827644,10,292876,5563667,10.0,,440749,,Bedrock falls
23132,F,827698,10,290212,5559796,12.0,,440770,,
23133,F,827706,10,291187,5558461,,,440773,,Seen during helicopter flight
23134,F,827708,10,291361,5558979,,,440773,,Seen during helicopter flight
23136,F,827738,10,290792,5555046,3.0,,440786,,
23137,F,827742,10,290715,5555090,15.0,,440787,,
23142,F,827780,10,299729,5558330,1.5,,440801,,
23143,F,827818,10,295494,5553952,2.5,,440819,,"Log jam and boulder falls, located approx. 20 m downstream of a gradient barrier."
23162,F,831332,11,547643,5631384,,,442531,,"Historical data from Hagen 1993, falls at the Dunbar and Templeton confluence."
23169,F,831424,11,532722,5623130,,,442570,,
23170,F,831702,11,534565,5629104,,,442708,,
23184,F,831790,11,561700,5604656,,,442738,,
23219,F,831988,11,538518,5619400,,,442802,,
23220,F,831990,11,538436,5619363,,,442802,,
23221,F,831992,11,538180,5619179,,,442802,,
23225,F,832000,11,534617,5617669,,,442802,,
23228,F,832006,11,534382,5617714,,,442802,,
23234,F,832024,11,526496,5615132,,,442805,,
23235,F,832026,11,527921,5615383,,,442805,,
23253,F,832762,11,526693,5614434,,,443155,,
23284,F,833204,11,540998,5626365,0.8,,,39091,May be a seasonal barrier to fry.
23295,D,833286,11,550805,5620287,1.0,35,,39121,Mud dam and wier- man made.
23296,D,833298,11,548065,5622069,0.9,4,,39126,
23297,D,833300,11,548232,5622015,0.6,5,,39126,
23302,F,833664,10,295550,5551927,8.0,,,39142,These falls are a barrier to fish from the Memekay River.
23304,F,833678,10,291718,5553722,4.0,,,39152,Gradient = 38%
23514,F,835448,11,579424,5463847,4.0,1,,39247,FISH PASSAGE BARRIER
23515,F,835450,11,579424,5463847,4.0,1,,39247,FISH PASSAGE BARRIER AT BOTTOM OF SITE
23516,F,835490,11,569011,5508207,10.0,1,,39266,FISH PASSAGE BARRIER DOWN THROUGH A CANYON
23517,F,836209,11,405132,5753696,4.0,3,,39313,Barrier at rch break between rch 2/3
23518,F,836211,11,405457,5754244,5.0,20,,39313,significant barrier within rch
23521,F,836222,11,399037,5749206,20.0,50,,39316,at confluence of tribs
23522,F,432919,11,429948,5617125,2.4,0,,39324,80 meters below highway
23525,F,836255,11,430016,5617155,2.6,0,,39324,155 meters below highway
23526,F,432931,11,430084,5617167,2.5,0,,39324,255 meters below highway
23533,F,382333,11,453918,5615264,1.2,0,,39327,30 meters above road
23534,F,382245,11,453946,5615358,8.0,12,,39327,120 meters above road
23535,F,836275,11,471910,5612382,5.0,0,,39329,upstream migration barrier
23536,F,836277,11,473920,5612110,8.0,0,,39329,1 km below Shannon bridge
23541,F,836293,11,426661,5582920,1.2,0,,39335,upstream migration barrier 60 meters from end of road
23544,F,836304,11,417132,5587402,1.1,0,,39340,at 80 meters
23547,F,836318,11,430001,5555515,1.7,0,,39348,30 meters below road
23549,F,836325,11,422448,5554966,0.8,0,,39351,80 meters above branch 67
23562,F,836385,11,412228,5546187,1.2,0,,39390,64 meters above mouth
23565,F,836392,11,412197,5546327,1.5,0,,39391,barrier 180 meters above mouth
23566,F,836394,11,412195,5546337,1.4,0,,39391,barrier 185 meters above mouth
23567,F,836396,11,412191,5546345,1.5,0,,39391,barrier 193 meters above mouth
23603,F,840777,,,,5.0,0,,39508,525m from mouth.
23604,F,840779,,,,2.3,0,,39508,615m from mouth.
23606,F,840777,,,,5.0,0,,39508,525m from mouth.
23607,F,840779,,,,2.3,0,,39508,615m from mouth.
23608,F,840783,,,,1.8,2,,39510,"25m from reach 2, or the mouth of Cinnamon north."
23609,F,840783,,,,1.8,2,,39510,"25m from reach 2, or the mouth of Cinnamon north."
23624,F,841836,11,634963,5556156,7.0,8,,39549,FISH BARRIER
23669,F,845742,11,392411,5777980,3.0,,,39701,Falls
23670,F,845744,11,392434,5777756,4.0,,,39701,Falls
23672,F,845756,11,388742,5778715,2.0,1,,39706,fish barrier
23675,F,845774,11,421639,5790934,2.0,,,39712,Falls.
23677,F,845793,11,418897,5795005,20.0,,,39720,Fish barrier.
23678,F,845801,11,423508,5794335,15.0,,,39723,Fish barrier
23679,F,845815,11,435263,5795126,5.0,,,39729,falls
23693,F,853588,11,494222,5676824,100.0,20,,39789,Large waterfall below lake.
23696,F,853607,11,493008,5694850,15.0,10,,39802,Falls
23701,F,853633,11,472307,5705925,4.0,2,,39818,FISH BARRIER
23704,F,853643,11,478618,5693685,3.0,1,,39822,FISH BARRIER
23708,F,853659,11,474924,5698111,4.0,4,,39830,Waterfall
23712,F,853678,11,483790,5704217,10.0,4,,39841,Waterfall
23715,F,853703,11,495878,5691882,2.8,6,,39860,Bedrock falls.
23716,F,853712,11,489819,5685723,2.0,2,,39867,UNSURE IF BARRIER OR NOT OBSERVED FROM AIR
23722,F,853742,11,494055,5674388,50.0,10,,39885,Large waterfall above reach 7.
23723,F,853745,11,493745,5674136,4.0,3,,39886,Falls
23725,F,853758,11,500479,5669773,40.0,5,,39895,Large water fall.
23729,F,854135,9,514333,5937299,2.0,,453420,,ILP 57006 R1
23730,F,854137,9,514356,5937358,2.0,,453420,,ILP 57006 R1
23731,F,854139,9,514375,5937417,2.0,,453420,,ILP 57006 R1
23732,F,854143,9,514508,5938230,4.5,,453421,,ILP 57006 R2
23733,F,854241,9,496931,5945543,75.0,,453469,,ILP 65029 R2
23734,F,854589,9,512461,5941085,12.0,,453642,,12 m falls
23735,F,854729,9,505246,5943505,50.0,,453711,,50 m F
23736,F,854761,9,503350,5943489,10.0,,453726,,10 m Falls
23737,F,855893,9,513441,5939005,10.0,,454291,,10 m Falls
23738,F,855901,9,513692,5939337,15.0,,454294,,910-6458-173 R1
23739,F,855903,9,514833,5939089,25.0,,454294,,910-6458-173 R1
23740,F,855909,9,511895,5941404,4.0,,454296,,4 m falls
23741,F,855911,9,512029,5941505,7.0,,454296,,7 m falls
23742,F,855913,9,512118,5941541,10.0,,454296,,10 m falls
23744,F,855933,9,517923,5939920,12.0,,454304,,12 m F
23745,F,855997,9,516031,5957024,20.0,,454335,,910-6504 R3
23746,F,856003,9,520129,5958740,8.0,,454337,,910-6504 R5
23747,F,856053,9,517968,5957618,3.0,,454361,,910-6504-454 R2
23748,F,856055,9,518017,5957476,7.0,,454361,,910-6504-454 R2
23749,F,856057,9,518069,5957331,10.0,,454361,,910-6504-454 R2
23750,F,856067,9,519219,5957464,25.0,,454365,,910-6504-516 R2
23751,F,856071,9,519262,5957188,30.0,,454366,,910-6504-516 R3
23752,F,856073,9,519240,5957041,10.0,,454366,,910-6504-516 R3
23753,F,856075,9,519283,5956806,25.0,,454366,,910-6504-516 R3
23754,F,856077,9,519386,5956648,10.0,,454366,,910-6504-516 R3
23755,F,856079,9,519217,5957279,20.0,,454366,,910-6504-516 R3
23756,F,856131,9,512972,5955997,10.0,,454391,,910-6515 R1
23761,F,856159,9,498079,5961199,30.0,,454400,,910-7004-531 R2
23762,F,856179,9,493966,5946280,10.0,,454409,,915-5673-296 R1
23763,F,856197,9,496399,5947021,10.0,,454417,,915-5673-322 R1
23764,F,856199,9,496524,5946955,20.0,,454417,,915-5673-322 R1
23765,F,856247,9,500269,5946643,4.0,,454440,,4 m falls
23766,F,856249,9,500526,5946677,10.0,,454440,,10 m falls
23767,F,856273,9,499449,5945518,50.0,,454451,,915-5673-347-472 R2
23768,F,856279,9,500953,5942547,50.0,,454453,,NID 4102--50 m bedrock falls
23769,F,856321,9,501183,5949944,15.0,,454473,,15 m F
23770,F,856339,9,504080,5948820,4.0,,454481,,4 m F
23772,F,856343,9,503892,5944938,30.0,30,454481,,30 m falls
23774,F,856357,9,505593,5947234,10.0,,454486,,10 m falls
23775,F,856359,9,505677,5947201,30.0,,454486,,30 m falls
23776,F,856363,9,505847,5947135,10.0,,454487,,
23777,F,856367,9,506426,5946902,100.0,,454488,,100 m Falls
23778,F,856343,9,503892,5944938,30.0,,454501,,30 m F
23780,F,856397,9,504072,5944836,15.0,,454501,,15 m F
23781,F,856427,9,506757,5949944,15.0,,454515,,15 m F
23782,F,856431,9,507541,5949569,25.0,,454516,,25 m F
23783,F,856435,9,507957,5949359,25.0,,454517,,NID 4020; 25 m falls
23785,F,856481,9,506969,5943655,25.0,,454538,,25 m F
23786,F,856483,9,507064,5943788,5.0,,454538,,5 m F; no photo
23789,F,856579,9,509086,5956648,10.0,,454583,,915-6500-325 R1
23799,F,856641,9,513355,5938916,8.0,3,,39927,Waterfall is a permanent barrier to fish migration.
23801,F,856647,9,511403,5943507,3.0,,,39929,located ~150 m u/s of mouth
23802,F,856649,9,511458,5943531,4.0,,,39929,located ~150 m u/s of mouth
23803,F,856654,9,514673,5952052,5.0,,,39932,5 m rock falls and cascades
23806,F,856671,9,496309,5947045,5.0,,,39943,Falls/cascade at u/s end of site.
23808,F,856683,9,498828,5942733,25.0,,,39951,located below lake
23809,F,856686,9,501157,5949985,3.5,,,39952,Barrier to fish migration
23835,F,861575,11,376568,5727825,6.0,20,,40034,large cascading section/impassible
23836,F,861579,11,376777,5727841,5.0,10,,40035,barrier above sample site
23838,F,862176,11,393832,5710242,10.0,100,,40039,Barriers & Chutes 500 meters from mouth
23839,F,862176,11,393832,5710242,10.0,100,,40039,Barriers & Chutes 500 meters from mouth
23860,F,862883,,,,3.0,2,,40125,A 3 m falls with 9 m step cascade above and below.
23871,F,862911,,,,6.0,,,40131,in reach 2
23875,F,862920,,,,6.0,,,40132,
23876,F,862924,,,,1.8,,,40134,"Potential barrier, fish caught above."
23880,F,862934,,,,2.8,,,40136,Large falls is barrier to fish migration.
23937,F,870727,11,552507,5607488,10.0,,461485,,Observed during aerial overview (Sept. 2000).  Impassable to all species.
23941,F,870751,11,537669,5611451,20.0,,461493,,Observed during aerial overview (Sept. 2000)
23942,F,870757,11,535309,5611632,35.0,,461495,,Aerial estimate of height.
23943,F,870763,,,,60.0,,461497,,Aerial estimate of height.
23944,F,870843,11,549625,5607596,40.0,,461536,,Map/airphot estimate for height.
24057,F,880621,10,566164,5708494,12.0,,466150,,
24103,D,883030,10,589045,5692079,1.0,10,,40700,A section of this reach has been ponded to divert water for cattle.
24110,F,884876,11,379515,5530609,5.0,8,,40710,dry falls
24114,F,884946,11,378392,5529693,30.0,10,,40741,very impressive falls
24116,F,884970,11,378349,5533236,40.0,0,,40751,"panoramic view of falls located 75 u/s of confluence, 60% gradient"
24140,F,887422,9,622360,5696211,3.0,0,,40866,Fallls; barrier to fish.
24142,F,887433,9,623743,5696513,8.0,2,,40873,"Bedrock falls, barrier to fish and extent of fish use."
24145,F,887451,9,628514,5697600,3.0,,,40885,"Falls, barrier to fish; seen from helicopter.  No photographs taken."
24146,F,887456,9,623137,5696542,3.0,,,40888,"Falls; barrier to fish, extent of anadromous fish use ."
24152,F,887478,9,624603,5696341,10.0,3,,40898,Impassible to fish.
24153,F,887480,9,624443,5696506,30.0,5,,40898,Impassible to fish.
24155,F,887485,9,625836,5694790,10.0,4,,40899,Falls; barrier to fish.
24157,F,887490,9,625755,5697744,10.0,1,,40900,"10m falls in reach 1, upstream of falls"
24158,F,887495,9,625386,5698482,50.0,,,40903,Falls in reach 3.
24159,F,887497,9,625408,5698391,10.0,,,40903,Falls in reach 3.
24160,F,887499,9,625458,5698274,10.0,,,40903,Falls in reach 3.  No photo taken.
24161,F,887504,9,626159,5697968,2.5,0,,40906,Falls are a barrier to fish.
24164,F,887510,9,626175,5698053,20.0,0,,40906,20m falls upstream of 2.5m falls.
24169,F,887526,9,628784,5700442,30.0,10,,40912,Falls upstream in reach 4.  No photos taken.
24188,F,891438,9,535456,5963395,3.0,,471112,,Aerial estimate
24189,F,891440,9,535407,5963191,5.0,,471112,,Aerial estimate; barrier to fish
24193,F,891948,9,554150,5966148,8.0,,471362,,FISS barrier; height added during this project.
24194,F,891952,9,555547,5968395,10.0,,471363,,
24195,F,891954,9,555409,5968253,3.0,,471363,,
24196,F,891956,9,555460,5968282,7.0,,471363,,
24199,F,891964,9,556307,5969044,6.0,,471364,,Aerial estimate
24202,F,892020,9,538574,5958408,20.0,,471389,,Barrier to fish
24203,F,892046,9,540925,5957536,6.0,,471401,,Aerial estimate
24204,F,892048,9,540870,5957479,10.0,,471401,,Aerial estimate
24205,F,892050,9,540809,5957401,15.0,,471401,,Aerial estimate
24207,F,892246,9,545416,5948909,30.0,,471497,,
24211,F,892312,9,553988,5956787,9.0,,471526,,in FISS w different height (5m).  Several photos.
24214,F,892384,9,552669,5952729,25.0,,471559,,Aerial estimate; barrier to all fish.
24216,F,892530,9,554581,5965828,8.0,,471630,,
24218,F,892649,9,551016,5961440,8.5,,,40955,Barrier.
24221,F,455888,9,690318,6068441,7.0,2,,40978,Barrier to upstream fish migration
24222,F,455894,9,686518,6064195,15.0,1,,40982,Barrier to fish
24223,F,455896,9,686983,6065779,10.0,,,40982,Located in R5 Barrier to fish
24224,F,455903,9,690219,6065314,3.5,1,,40986,Barrier to upstream fish migration
